process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,zero_shot,Respond to Ticket Question,accountability,8,"If the response provided is incorrect, incomplete, or harmful, there must be a mechanism to hold the support agent or the owner of an automated response system answerable. Accountability ensures that there are consequences for poor service and a path for remediation for the customer.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,zero_shot,Respond to Ticket Question,well_being,7,"The content and tone of the response can directly impact the customer's mental and emotional well-being. A helpful and empathetic response can alleviate stress, while a bureaucratic, unhelpful, or rude one can cause significant frustration and anxiety.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,zero_shot,Respond to Ticket Question,transparency,7,"A transparent response explains the 'why' behind the answer, especially if it's a denial of a request. Hiding the reasons for a decision prevents the customer from understanding the outcome and can feel arbitrary and unjust, undermining the process's integrity.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,zero_shot,Respond to Ticket Question,human_autonomy,6,"If responses are automated, the customer's autonomy is at risk. They should be clearly informed they are interacting with a bot and be given a simple, accessible option to opt-out and connect with a human agent to ensure their issue is handled with human oversight.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Check Ticket Type,fairness,8,"The process of determining a ticket's type can introduce bias. If this is automated, it could systematically deprioritize or misinterpret certain types of requests (e.g., those from non-native speakers), leading to inequitable service for different users.","check the ticket type; determining ticket type as 'App Question', determining ticket type as 'I'm not sure question'"
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Check Ticket Type,privacy,7,"Checking a ticket's type requires accessing its content, which likely contains personal user data. This step creates a privacy risk if the data is not handled with appropriate security and confidentiality controls.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Check Ticket Type,accountability,7,"If a ticket is miscategorized, leading to a delayed or incorrect response, there must be a mechanism to determine who is answerable for the error—whether it's a human agent or the designer of an automated classification system.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Check Ticket Type,transparency,6,"The criteria for how a ticket type is determined should be clear and understandable, at least to internal auditors and agents. A lack of transparency can hide biases or inefficiencies in the categorization process.","determining ticket type as 'App Question', determining ticket type as 'I'm not sure question'"
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Respond to Ticket Question,responsibility,9,"This step embodies the core obligation to the customer. The agent or system has a direct responsibility to provide an accurate, helpful, and complete answer to resolve the user's issue.",you need to response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Respond to Ticket Question,trust,9,"The quality, honesty, and effectiveness of the response are fundamental to building or destroying customer trust. A reliable and empathetic response fosters a strong relationship, while a poor one erodes it.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Respond to Ticket Question,fairness,8,"The response itself must be delivered equitably. All customers deserve a respectful and high-quality response, regardless of their background, language, or perceived value.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Respond to Ticket Question,well_being,7,"A support interaction can significantly impact a customer's well-being. A helpful, empathetic response can alleviate stress and frustration, while a dismissive or unhelpful one can exacerbate it.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,contrastive_cot,Respond to Ticket Question,privacy,7,"When formulating a response, there is a risk of human error leading to a data breach, such as accidentally including personal data of another user or sending the information to the wrong recipient.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Check Ticket Type,fairness,7,"The process of determining the ticket type can introduce bias, leading to inequitable treatment. If this step is automated, the algorithm might unfairly prioritize or deprioritize certain types of questions or users based on inferred characteristics, affecting the quality and speed of support they receive.",check the ticket type; determining ticket type as 'App Question'; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Check Ticket Type,transparency,6,"The mechanism for checking and determining the ticket type is not explained. If this is an automated process, a lack of transparency in its logic and criteria can erode trust and make it difficult to identify or rectify errors or biases in categorization.",check the ticket type; determining ticket type as 'App Question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Check Ticket Type,accountability,5,"If a ticket is miscategorized, it can lead to significant delays or an incorrect resolution. The process description lacks mechanisms to hold anyone answerable for such errors, making it difficult to ensure process quality and correct systemic issues.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Check Ticket Type,privacy,4,"The ticket content, which is checked to determine its type, likely contains personal or sensitive user information. This step involves accessing and processing that data, raising concerns about how it is protected and whether access is limited to what is strictly necessary for categorization.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,trust,9,"This step is the primary moment of truth in a customer support interaction. An accurate, honest, and helpful response builds trust in the company and its products. A poor, evasive, or incorrect response can severely damage it.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,fairness,8,"The quality, accuracy, and timeliness of the response must be equitable for all customers. Any bias in prioritization from the previous step will result in unfair outcomes at this stage, where some users receive better or faster support than others for similar issues.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,responsibility,8,"The process must clearly assign the obligation to provide an accurate and helpful response to a specific agent, team, or system. Without this proactive assignment of duty, quality control becomes impossible, and customers may receive inconsistent or incorrect answers.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,accountability,8,"Mechanisms must be in place to hold the agent or system answerable for the outcome of the response. This includes tracking customer satisfaction, reviewing incorrect answers, and having a clear path for remediation when a poor response is given.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,well_being,7,"The nature of the response directly impacts the customer's emotional and mental state. A helpful, empathetic, and effective response can alleviate stress and solve problems, promoting well-being. A dismissive or unhelpful response can cause significant frustration and anxiety.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,transparency,7,"A transparent response is one that is not only clear and understandable but also explains the reasoning behind the information or decision being communicated, especially if it negatively affects the customer. Hiding the 'why' behind a decision erodes trust and fairness.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,universal_self_consistency,Respond to Ticket Question,human_autonomy,6,"The customer should have agency in the support process. This includes the ability to provide feedback on the response, ask for clarification, or escalate the issue if the initial response is inadequate. A process that offers a single, final response with no option for recourse undermines user autonomy.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Check Ticket Type,fairness,6,"The initial categorization of a ticket can significantly influence the quality and speed of the response. If the system for checking the ticket type is biased or has poorly defined categories like ""'I'm not sure question'"", it could lead to certain types of user issues being systematically deprioritized or misunderstood, resulting in inequitable treatment.",check the ticket type; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Check Ticket Type,transparency,5,"The process of ""check[ing] the ticket type"" is a black box. It's unclear if this is an automated or manual step, what criteria are used for categorization, and how these categories are defined. This lack of openness can erode user trust and make it difficult to understand the support workflow.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Check Ticket Type,accountability,4,"The description does not specify any mechanism to hold individuals or systems answerable for correctly categorizing tickets. Miscategorization can lead to poor service, but without accountability, there is no clear path for redress or process improvement.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Check Ticket Type,privacy,3,"To ""check the ticket type,"" an agent or system must analyze the content of the user's message. This content could contain personal data, account details, or other sensitive information. The process must ensure that this data is accessed and handled with appropriate privacy safeguards.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,fairness,8,"Fairness is at high risk if the response quality depends on the initial ticket categorization. Users who submit vague or complex queries (e.g., ""'I'm not sure question'"") might receive lower-quality or slower responses, creating an inequitable system where only users who can clearly articulate their problem receive effective support.",response ticket question; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,well_being,7,"The quality, timeliness, and tone of the response directly affect the user's stress levels and overall satisfaction. A dismissive, incorrect, or delayed response can cause frustration and anxiety, whereas a helpful and empathetic one promotes a positive user experience and mental well-being.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,responsibility,7,"The act of responding carries an inherent obligation to be helpful, accurate, and timely. The support function is responsible for resolving the user's issue, and this step is where that duty is executed. A failure to respond adequately is a failure of this core responsibility.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,trust,8,"The quality and relevance of the response are critical for building and maintaining user trust. An accurate, empathetic, and effective response demonstrates reliability and competence, whereas a generic or unhelpful one signals that the organization is not trustworthy or invested in its users.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,human_autonomy,5,"If the ""response"" is generated by an AI or a template, the user's autonomy is at risk. They should be informed if they are interacting with a bot and have a clear and easy way to opt-out and request a human agent to ensure their issue is understood in its full context.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,chain_of_verification,Respond to Ticket Question,diversity_and_inclusion,4,"To be inclusive, the response must be tailored to be understood by a diverse user base. This includes using clear, simple language, avoiding jargon, and being sensitive to cultural and linguistic differences to ensure all users can equally benefit from the support provided.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Check Ticket Type,transparency,1,"The process lacks transparency as it fails to describe the criteria for classifying a ticket. Customers are not informed about how their query is categorized or what the implications of being labeled an ""'I'm not sure question'"" are, creating an opaque and unexplainable first step.",determining ticket type as 'App Question'; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Check Ticket Type,fairness,2,"The process introduces a significant risk of unfairness by creating a vague ""'I'm not sure question'"" category. This could systematically disadvantage certain types of customer inquiries, creating a two-tiered service system where ambiguous tickets receive poorer or slower support, which is an inequitable allocation of company resources.",determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Check Ticket Type,accountability,1,The process completely lacks accountability mechanisms. There is no described method for a customer or agent to challenge or correct a ticket's classification. This makes it impossible to hold the process or the company answerable for errors made at this critical initial step.,"When checking the ticket type is completed, one or more of the following paths should be executed..."
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Respond to Ticket Question,human_autonomy,1,"The process design strips the customer of their autonomy. They are positioned as passive recipients of a response, with no described agency to escalate, provide feedback, or participate in the resolution of their own issue. The process concludes immediately after the response, offering no further options.",you need to response ticket question.; The process is now completed.
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Respond to Ticket Question,trust,2,"The overall process design is detrimental to building institutional trust. The combination of an opaque classification step and a final, non-interactive response step creates a system that is not reliable or transparent. Customers cannot trust a process that offers no recourse or clarity, leading to a perception of dishonesty or incompetence.",determining ticket type as 'I'm not sure question'; The process is now completed.
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,tree_of_thoughts,Respond to Ticket Question,responsibility,2,"The process demonstrates a minimal interpretation of responsibility. The company's obligation is framed as simply responding to a ticket, not ensuring a satisfactory resolution. The lack of any described remediation or oversight mechanisms shows a failure to proactively design a system that is genuinely responsible for customer well-being and problem-solving.",you need to response ticket question.; The process is now completed.
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Check Ticket Type,privacy,7,The support ticket contains user-submitted information which could be personal or sensitive. Accessing this data to check the ticket type requires careful handling to protect user privacy.,check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Check Ticket Type,fairness,6,"The initial check could be biased, leading to incorrect categorization. For instance, tickets written in non-standard language might be misinterpreted, potentially leading to inequitable treatment from the start.",check the ticket type
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Determine Ticket Path,fairness,8,"Routing tickets into limited paths, especially a vague one like 'I'm not sure question', creates a high risk of inequitable treatment. This category could become a low-priority queue, unfairly disadvantaging users with complex or poorly articulated issues.",determining ticket type as 'App Question'; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Determine Ticket Path,transparency,7,"The logic for how a ticket is assigned to a specific path is not explained. Users are not informed about the criteria for this decision, which can lead to a lack of trust in the process.",determining ticket type as 'App Question'; determining ticket type as 'I'm not sure question'
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Determine Ticket Path,accountability,6,"If a ticket is routed down the wrong path, leading to delays or an incorrect response, it is unclear who is answerable for this error. Mechanisms should be in place to hold the decision-maker accountable.",one or more of the following paths should be executed
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Respond to Ticket Question,trust,9,"The final response is the most critical touchpoint for building or destroying user trust. A helpful, accurate, and empathetic response demonstrates reliability, while a poor one undermines the entire support process.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Respond to Ticket Question,well_being,8,"The content, tone, and helpfulness of the response directly impact the user's well-being. A dismissive or unhelpful answer can cause significant frustration and stress for a user seeking help.",response ticket question
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Respond to Ticket Question,human_autonomy,7,"The statement 'The process is now completed' after the response suggests the user has no further recourse. Users should have the agency to dispute an answer, ask for clarification, or escalate the issue if they are not satisfied.",response ticket question; The process is now completed
Gemma-2.5Pro,customer_support_process_for_the_ticket_management_customer_support_process_for_the_ticket_management_170.gv,few_shot,Respond to Ticket Question,fairness,7,"There is a risk that the quality of the response could vary based on the ticket's assigned path. All users, regardless of their issue's categorization, deserve an equally high-quality and respectful response.",response ticket question
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Prepare Content Summary,trust,3,"The core risk is that the summary may not be a reliable or honest depiction of the full content. There is a strong incentive to exaggerate or over-promise to maximize clicks, which can mislead the audience and erode their trust in the promoter.",prepare a summary of your content
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Prepare Content Summary,transparency,4,"A summary might not be transparent about the true nature or intent of the content. For example, it could frame a sales pitch as objective information, failing to honestly disclose its promotional purpose to the audience.",prepare a summary of your content
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Prepare Content Summary,fairness,3,Using misleading claims or 'clickbait' in the summary is an unfair tactic to capture audience attention. It disrespects the audience's time and creates an inequitable environment where honest content creators are disadvantaged.,prepare a summary of your content
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Promote and Analyze,well_being,2,"The act of 'posting on related forums and groups' for promotional purposes can be perceived as spam, which degrades the quality of the online community space and negatively impacts the well-being of its members by cluttering discussions.",posting on related forums and groups
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Promote and Analyze,solidarity,2,"This activity is described as a one-way promotional act, which is extractive rather than contributory. It undermines the solidarity of the online community by using it as a resource without participating in the mutual support that sustains it.",posting on related forums and groups
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Promote and Analyze,fairness,3,"The process poses fairness risks on two fronts: it is unfair to community members by taking up attention and space for self-gain, and it can be unfair to competitors if 'reversing engineering' involves inequitable tactics beyond normal market research.",posting on related forums and groups; reversing engineer your competition
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Promote and Analyze,trust,3,"Trust is eroded in multiple stakeholder relationships. Promotional posts may be disguised as genuine contributions, deceiving the community. Concurrently, aggressive 'reversing engineering' tactics can destroy trust and ethical standards between competitors in the industry.",posting on related forums and groups; reversing engineer your competition
Gemma-2.5Pro,content_promotion_process_content_promotion_process_132.gv,tree_of_thoughts,Promote and Analyze,privacy,3,"The phrase 'reversing engineer your competition' is ambiguous and raises a significant risk. It could imply attempts to access non-public, proprietary, or otherwise sensitive data, constituting a violation of the competitor's business privacy.",reversing engineer your competition
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Make Introduction,diversity_and_inclusion,7,"The initial introduction sets the tone for the entire work environment. If not handled with care, it can inadvertently exclude or alienate the new employee based on their background, communication style, or personality, undermining an inclusive culture from day one.",Make Introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Make Introduction,solidarity,6,"The introduction is the first act of integrating a new individual into the team collective. A warm and structured introduction fosters a sense of belonging and mutual support, which is the foundation of solidarity.",Make Introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Make Introduction,well_being,5,Starting a new job is often stressful. A positive and welcoming introduction process can significantly reduce anxiety and promote the new employee's initial psychological well-being by making them feel valued and secure.,Make Introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Make Introduction,trust,6,"The first interaction is the first opportunity to build trust. An organized, honest, and welcoming introduction signals that the company is reliable and cares for its employees, establishing a foundation of trust.",make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Discuss Role and Get Approval,transparency,8,"This step is critical for establishing clarity. The employee must have a transparent understanding of their role, goals, and the criteria for success. Ambiguity in the 'getting approval' part can create confusion and mistrust if the process is not open and explainable.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Discuss Role and Get Approval,responsibility,7,"This is the primary step where obligations are formally assigned. It defines the new employee's responsibilities and clarifies the supervisor's responsibility to provide guidance, resources, and clear expectations.","discussing role, goals and projects with supervisor"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Discuss Role and Get Approval,fairness,6,"The goals, role definition, and projects assigned must be equitable and non-discriminatory. There is a risk of bias if certain employees are given less desirable roles or unachievable goals compared to their peers.","discussing role, goals and projects with supervisor"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Discuss Role and Get Approval,accountability,6,"Clear discussion of roles and goals is the prerequisite for accountability. Without a well-defined understanding of what is expected, it is impossible to later hold the employee or the supervisor answerable for outcomes.","discussing role, goals and projects with supervisor"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Hold Welcoming Ceremony,solidarity,8,"A welcoming ceremony is an explicit ritual designed to foster team cohesion, mutual support, and a sense of shared identity. Its primary ethical purpose is to build solidarity by formally integrating the new member into the group.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Hold Welcoming Ceremony,diversity_and_inclusion,7,"The design of a welcoming ceremony must be intentionally inclusive. There is a significant risk of alienating individuals if the ceremony defaults to cultural norms (e.g., centered around alcohol) that exclude people based on religion, health, or personal choice.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Hold Welcoming Ceremony,well_being,6,Feeling personally welcomed and celebrated by the team directly enhances a new employee's sense of belonging and psychological well-being. A positive ceremony can boost morale and reduce feelings of isolation.,hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Check Paperwork and Assign Project,privacy,9,"This step involves handling sensitive personal data such as financial details, identification, and contact information. The risk of a data breach or misuse is extremely high, making the protection of this data a paramount ethical concern.",checking the paperwork
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Check Paperwork and Assign Project,fairness,7,"The first project assigned is a powerful signal about the employee's value and future opportunities. Assigning meaningful work is fair and promotes growth, whereas assigning trivial or dead-end projects can be a form of inequitable treatment.",assigning first project
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Check Paperwork and Assign Project,responsibility,6,"The organization has a clear responsibility to handle employee paperwork accurately, securely, and in compliance with regulations. The manager has a responsibility to assign a first project that is appropriate and sets the employee up for success.","checking the paperwork, assigning first project"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Provide Material and Plan Meetings,well_being,8,Actively providing materials for 'personal growth' and establishing regular 'check-in meetings' are direct investments in the employee's professional development and mental well-being. It shows ongoing support beyond the initial hiring.,"providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Provide Material and Plan Meetings,trust,7,"Regular, supportive check-in meetings are a fundamental mechanism for building a reliable and honest relationship between an employee and their manager. They create a safe channel for communication, which fosters long-term trust.",planning check-in meetings
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Provide Material and Plan Meetings,fairness,6,"To be fair, all new employees in similar roles should have equitable access to growth materials and meaningful check-in meetings. Disparities in these resources can create an unlevel playing field for career advancement.","providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,zero_shot,Provide Material and Plan Meetings,human_autonomy,5,This step can either enhance or diminish autonomy. Allowing employees to have input on their growth materials and to contribute to the agenda of check-in meetings respects their agency and right to co-create their development path.,"providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Make Introduction,diversity_and_inclusion,8,"The manner of introduction sets the tone for the workplace culture. It must be inclusive of different communication styles, cultural backgrounds, and personal preferences (e.g., pronouns) to ensure the new employee feels respected from the start.",make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Make Introduction,well_being,7,"A warm and structured introduction can significantly reduce a new employee's anxiety and stress, contributing positively to their initial psychological well-being and sense of belonging.",make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Make Introduction,solidarity,6,Introductions are the foundational act for building team cohesion and fostering a sense of mutual support between the new hire and existing team members.,make an introduction
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Discuss Role and Get Approval,transparency,9,"There must be absolute clarity and openness in the discussion of the role, responsibilities, goals, and the criteria for 'approval'. Ambiguity here can lead to misunderstanding, frustration, and mistrust.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Discuss Role and Get Approval,fairness,8,"The role's scope, goals, and expectations must be defined equitably in comparison to similar positions. The approval process should be based on objective criteria, not on personal bias, to ensure fairness.","discussing role, goals and projects with supervisor, getting approval"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Discuss Role and Get Approval,responsibility,7,"This step formally assigns the responsibility to the supervisor for providing clear direction and to the new employee for understanding their duties, establishing a foundation for future work.","discussing role, goals and projects with supervisor"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Discuss Role and Get Approval,accountability,7,"The defined goals and projects create a clear basis for future performance evaluation, making both the employee and the supervisor accountable for their respective parts of the onboarding and work process.","discussing role, goals and projects with supervisor"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Hold Welcoming Ceremony,diversity_and_inclusion,9,"A welcoming ceremony must be designed to be inclusive for everyone, considering different personalities (introverts/extroverts), cultural backgrounds, and dietary or religious restrictions. A poorly designed event can alienate rather than include.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Hold Welcoming Ceremony,well_being,8,"The primary purpose of a welcoming ceremony is to foster social and psychological well-being by making the new employee feel valued, accepted, and integrated into the team.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Hold Welcoming Ceremony,solidarity,8,"This event acts as a key ritual to build team spirit, foster a sense of shared community, and formally integrate the new member into the group, strengthening collective bonds.",hold a welcoming ceremony
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Check Paperwork and Assign Project,privacy,10,"Employee paperwork contains highly sensitive personal and financial information (e.g., social security number, bank details). Ensuring the confidentiality, security, and proper handling of this data is a critical privacy obligation.",checking the paperwork
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Check Paperwork and Assign Project,fairness,8,"The first project assigned should be a meaningful and manageable task that provides a genuine opportunity for the new hire to learn and succeed. It should not be a trivial task or an unfairly difficult one, and it should be assigned equitably compared to other new hires.",assigning first project
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Check Paperwork and Assign Project,trust,6,Handling paperwork professionally and securely builds the employee's trust in the organization's competence and respect for their privacy. Assigning a meaningful first project shows trust in the new employee's capabilities.,"checking the paperwork, assigning first project"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Provide Material and Plan Meetings,well_being,8,"Providing materials for personal growth shows an investment in the employee's development, while regular check-in meetings provide crucial support, reduce isolation, and protect mental well-being by creating a safe space to discuss progress and challenges.","providing reading material for personal growth, planning check-in meetings"
Gemma-2.5Pro,employee_onboarding_process_employee_onboarding_process_116.gv,few_shot,Provide Material and Plan Meetings,fairness,7,Opportunities for personal growth and the frequency and quality of manager check-ins must be provided equitably to all employees. Favoritism in these areas can lead to an unfair and discriminatory environment.,"providing reading material for personal growth, planning check-in meetings"
